user_id,recommendations
1617389 ,"[(9959, 5), (16664, 5), (24340, 5), (25502, 5), (25642, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (11423, 5), (17652, 5), (24705, 5), (21174, 5)]"
57265   ,"[(17701, 4.939355560340307), (16526, 4.932104230990449), (14939, 4.920318608752782), (21174, 4.904720874127636), (21015, 4.896043792276322), (22304, 4.894992465316547), (24421, 4.889997847758619), (21052, 4.883923239409207), (18027, 4.881866078400206), (22967, 4.879029968354304), (9959, 4.874222935397595), (21601, 4.872553066862454), (13838, 4.870938420787007), (24768, 4.86952617516566), (10477, 4.869173613548933), (21412, 4.86777298976285), (9184, 4.8621617103310575), (25642, 4.861652545722302), (20476, 4.860324338381034), (22911, 4.859401400275662)]"
610376  ,"[(14939, 5), (17701, 5), (16526, 5), (21174, 4.994734873134076), (21015, 4.986057791282761), (22304, 4.985006464322987), (24421, 4.980011846765059), (21052, 4.9739372384156475), (22967, 4.9690439673607445), (9959, 4.964236934404036), (21601, 4.962567065868894), (13838, 4.960952419793447), (24768, 4.9595401741721), (10477, 4.9591876125553735), (21412, 4.95778698876929), (9184, 4.952175709337498), (25642, 4.9516665447287425), (20476, 4.950338337387474), (22911, 4.949415399282102), (7364, 4.9489869743188075)]"
1128607 ,"[(17701, 4.653672083135035), (16526, 4.6464207537851765), (14939, 4.63463513154751), (21174, 4.619037396922364), (21015, 4.610360315071048), (22304, 4.609308988111275), (24421, 4.604314370553347), (21052, 4.598239762203935), (18027, 4.596182601194934), (22967, 4.593346491149032), (9959, 4.588539458192323), (21601, 4.586869589657182), (13838, 4.5852549435817345), (10477, 4.583490136343661), (21412, 4.582089512557578), (9184, 4.576478233125785), (25642, 4.57596906851703), (20476, 4.574640861175761), (22911, 4.573717923070389), (7364, 4.573289498107095)]"
5686    ,"[(17701, 4.28337931089113), (16526, 4.276127981541271), (14939, 4.264342359303605), (21174, 4.248744624678459), (21015, 4.240067542827143), (22304, 4.23901621586737), (24421, 4.234021598309441), (21052, 4.22794698996003), (18027, 4.225889828951028), (22967, 4.223053718905127), (9959, 4.218246685948418), (21601, 4.2165768174132765), (13838, 4.214962171337829), (24768, 4.213549925716483), (10477, 4.213197364099756), (21412, 4.211796740313672), (9184, 4.20618546088188), (25642, 4.205676296273125), (20476, 4.204348088931856), (22911, 4.203425150826484)]"
2713558 ,"[(9959, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (10477, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (8236, 5), (9454, 5), (13838, 5), (9184, 5), (18027, 5), (22304, 5), (21015, 5), (13731, 5), (21052, 5), (8014, 5)]"
1009030 ,"[(9959, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13464, 5), (8236, 5), (21169, 5), (9454, 5), (7255, 5)]"
2464205 ,"[(17701, 4.801074623245148), (16526, 4.793823293895289), (14939, 4.782037671657623), (21174, 4.766439937032477), (21015, 4.757762855181161), (22304, 4.756711528221388), (24421, 4.751716910663459), (21052, 4.745642302314048), (18027, 4.743585141305046), (22967, 4.740749031259145), (9959, 4.735941998302436), (21601, 4.7342721297672945), (13838, 4.732657483691847), (24768, 4.731245238070501), (10477, 4.730892676453774), (21412, 4.72949205266769), (9184, 4.723880773235898), (25642, 4.723371608627143), (20476, 4.722043401285874), (7364, 4.720692038217208)]"
413310  ,"[(17701, 4.9494092864953245), (16526, 4.942157957145466), (14939, 4.9303723349077995), (21174, 4.914774600282653), (21015, 4.906097518431338), (22304, 4.905046191471564), (24421, 4.900051573913636), (21052, 4.8939769655642245), (18027, 4.891919804555223), (22967, 4.8890836945093215), (9959, 4.8842766615526125), (21601, 4.882606793017471), (13838, 4.880992146942024), (24768, 4.879579901320677), (10477, 4.8792273397039505), (21412, 4.877826715917867), (9184, 4.872215436486075), (25642, 4.871706271877319), (20476, 4.870378064536051), (22911, 4.869455126430679)]"
2000088 ,"[(14939, 5), (17701, 5), (16526, 5), (21174, 4.997676864176549), (21015, 4.988999782325234), (22304, 4.98794845536546), (24421, 4.982953837807532), (21052, 4.97687922945812), (18027, 4.974822068449119), (22967, 4.971985958403217), (9959, 4.967178925446508), (21601, 4.965509056911367), (13838, 4.96389441083592), (24768, 4.962482165214573), (10477, 4.962129603597846), (21412, 4.960728979811763), (9184, 4.9551177003799705), (20476, 4.953280328429947), (22911, 4.952357390324575), (7364, 4.95192896536128)]"
1576703 ,"[(9959, 5), (25502, 5), (25642, 5), (17407, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (24705, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13464, 5), (20669, 5)]"
751784  ,"[(14939, 5), (17701, 5), (16526, 5), (21174, 4.992676502061688), (21015, 4.983999420210372), (22304, 4.982948093250599), (24421, 4.97795347569267), (21052, 4.971878867343259), (18027, 4.969821706334257), (22967, 4.966985596288356), (9959, 4.962178563331647), (21601, 4.960508694796506), (13838, 4.958894048721058), (24768, 4.957481803099712), (10477, 4.957129241482985), (21412, 4.955728617696901), (9184, 4.950117338265109), (25642, 4.949608173656354), (20476, 4.948279966315085), (22911, 4.947357028209713)]"
270084  ,"[(17701, 4.950615853507253), (16526, 4.943364524157395), (14939, 4.931578901919728), (21174, 4.915981167294582), (21015, 4.907304085443267), (22304, 4.906252758483493), (24421, 4.901258140925565), (21052, 4.895183532576153), (18027, 4.893126371567152), (22967, 4.89029026152125), (9959, 4.885483228564541), (21601, 4.8838133600294), (13838, 4.882198713953953), (24768, 4.880786468332606), (10477, 4.880433906715879), (21412, 4.879033282929796), (9184, 4.873422003498003), (25642, 4.872912838889248), (20476, 4.87158463154798), (22911, 4.8706616934426075)]"
134448  ,"[(21174, 5), (14939, 5), (17701, 5), (16526, 5), (22304, 5), (21015, 5), (24421, 4.998611233171587), (21052, 4.992536624822176), (18027, 4.990479463813174), (22967, 4.987643353767273), (9959, 4.982836320810564), (21601, 4.981166452275422), (13838, 4.979551806199975), (24768, 4.9781395605786285), (10477, 4.977786998961902), (21412, 4.976386375175818), (9184, 4.970775095744026), (25642, 4.970265931135271), (20476, 4.968937723794002), (22911, 4.96801478568863)]"
1067716 ,"[(17701, 4.824009185878142), (16526, 4.816757856528284), (14939, 4.804972234290617), (21174, 4.789374499665471), (21015, 4.780697417814157), (22304, 4.779646090854382), (24421, 4.774651473296454), (21052, 4.768576864947042), (18027, 4.766519703938041), (22967, 4.763683593892139), (9959, 4.75887656093543), (21601, 4.757206692400289), (13838, 4.755592046324842), (24768, 4.754179800703495), (10477, 4.753827239086768), (21412, 4.752426615300685), (9184, 4.7468153358688925), (25642, 4.746306171260137), (20476, 4.744977963918869), (22911, 4.744055025813497)]"
3324445 ,"[(17701, 4.894542159617364), (16526, 4.8872908302675055), (14939, 4.875505208029839), (21174, 4.859907473404693), (21015, 4.851230391553377), (22304, 4.850179064593604), (24421, 4.845184447035676), (21052, 4.839109838686264), (18027, 4.837052677677263), (22967, 4.834216567631361), (9959, 4.829409534674652), (21601, 4.827739666139511), (13838, 4.8261250200640635), (24768, 4.824712774442717), (10477, 4.82436021282599), (21412, 4.822959589039907), (9184, 4.817348309608114), (25642, 4.816839144999359), (20476, 4.8155109376580905), (22911, 4.814587999552718)]"
42276   ,"[(17701, 4.985257803172885), (16526, 4.978006473823027), (21174, 4.950623116960214), (21015, 4.941946035108899), (22304, 4.940894708149125), (24421, 4.935900090591197), (21052, 4.929825482241785), (18027, 4.927768321232784), (22967, 4.924932211186882), (9959, 4.920125178230173), (21601, 4.918455309695032), (13838, 4.916840663619585), (24768, 4.915428417998238), (10477, 4.915075856381511), (21412, 4.913675232595428), (9184, 4.908063953163635), (25642, 4.90755478855488), (20476, 4.906226581213612), (22911, 4.9053036431082395), (7364, 4.904875218144945)]"
1088587 ,"[(17701, 4.881440870550952), (16526, 4.874189541201093), (14939, 4.862403918963427), (21174, 4.846806184338281), (21015, 4.838129102486965), (22304, 4.837077775527192), (24421, 4.832083157969263), (21052, 4.826008549619852), (18027, 4.82395138861085), (22967, 4.821115278564949), (9959, 4.81630824560824), (21601, 4.8146383770730985), (13838, 4.813023730997651), (24768, 4.811611485376305), (10477, 4.811258923759578), (21412, 4.809858299973494), (9184, 4.804247020541702), (25642, 4.803737855932947), (20476, 4.802409648591678), (22911, 4.801486710486306)]"
1281438 ,"[(17701, 4.864738904685312), (16526, 4.857487575335453), (14939, 4.8457019530977865), (21174, 4.83010421847264), (21015, 4.821427136621326), (22304, 4.820375809661551), (24421, 4.815381192103623), (21052, 4.8093065837542115), (18027, 4.80724942274521), (22967, 4.8044133126993085), (9959, 4.7996062797426), (21601, 4.797936411207458), (13838, 4.796321765132011), (24768, 4.794909519510664), (10477, 4.7945569578939375), (9184, 4.787545054676062), (25642, 4.7870358900673065), (20476, 4.785707682726038), (22911, 4.784784744620666), (7364, 4.7843563196573715)]"
2595018 ,"[(17701, 4.713836854950347), (16526, 4.706585525600488), (14939, 4.694799903362822), (21174, 4.6792021687376755), (21015, 4.670525086886361), (22304, 4.6694737599265865), (24421, 4.664479142368658), (21052, 4.658404534019247), (18027, 4.656347373010245), (22967, 4.653511262964344), (9959, 4.648704230007635), (21601, 4.647034361472493), (13838, 4.645419715397046), (24768, 4.6440074697756994), (10477, 4.643654908158973), (21412, 4.642254284372889), (9184, 4.636643004941097), (25642, 4.6361338403323415), (20476, 4.634805632991073), (22911, 4.633882694885701)]"
977633  ,"[(17701, 4.5149103801696), (16526, 4.507659050819742), (14939, 4.495873428582075), (21174, 4.480275693956929), (21015, 4.471598612105614), (22304, 4.47054728514584), (24421, 4.465552667587912), (21052, 4.4594780592385), (18027, 4.457420898229499), (22967, 4.454584788183597), (9959, 4.449777755226888), (21601, 4.448107886691747), (13838, 4.4464932406163), (24768, 4.445080994994953), (10477, 4.444728433378226), (21412, 4.443327809592143), (9184, 4.43771653016035), (25642, 4.437207365551595), (20476, 4.4358791582103265), (22911, 4.434956220104954)]"
919751  ,"[(17701, 4.144856599097872), (16526, 4.137605269748013), (14939, 4.125819647510347), (21174, 4.1102219128852004), (21015, 4.101544831033886), (22304, 4.1004935040741115), (24421, 4.095498886516183), (21052, 4.089424278166772), (18027, 4.08736711715777), (22967, 4.084531007111869), (9959, 4.07972397415516), (21601, 4.078054105620018), (13838, 4.076439459544571), (24768, 4.075027213923224), (10477, 4.074674652306498), (21412, 4.073274028520414), (9184, 4.067662749088622), (25642, 4.0671535844798665), (20476, 4.065825377138598), (22911, 4.064902439033226)]"
1027697 ,"[(17701, 4.963578545684404), (16526, 4.956327216334546), (14939, 4.944541594096879), (21174, 4.928943859471733), (21015, 4.920266777620418), (22304, 4.919215450660644), (24421, 4.914220833102716), (21052, 4.908146224753304), (18027, 4.906089063744303), (22967, 4.903252953698401), (9959, 4.898445920741692), (21601, 4.896776052206551), (13838, 4.895161406131104), (24768, 4.893749160509757), (10477, 4.89339659889303), (21412, 4.891995975106947), (9184, 4.886384695675154), (25642, 4.885875531066399), (20476, 4.884547323725131), (22911, 4.8836243856197585)]"
6998597 ,"[(9959, 5), (25642, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13838, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (21412, 5), (22967, 5), (22911, 5)]"
1375256 ,"[(17701, 4.835440398486042), (16526, 4.828189069136183), (14939, 4.816403446898517), (21174, 4.8008057122733705), (21015, 4.792128630422056), (22304, 4.7910773034622816), (24421, 4.786082685904353), (21052, 4.780008077554942), (18027, 4.77795091654594), (22967, 4.775114806500039), (9959, 4.77030777354333), (21601, 4.768637905008188), (13838, 4.767023258932741), (24768, 4.7656110133113945), (10477, 4.765258451694668), (21412, 4.763857827908584), (9184, 4.758246548476792), (25642, 4.757737383868037), (20476, 4.756409176526768), (22911, 4.755486238421396)]"
2472192 ,"[(17701, 4.522064221331518), (16526, 4.514812891981659), (14939, 4.503027269743993), (21174, 4.487429535118847), (21015, 4.478752453267532), (22304, 4.477701126307758), (24421, 4.4727065087498294), (21052, 4.466631900400418), (18027, 4.464574739391416), (22967, 4.461738629345515), (9959, 4.456931596388806), (21601, 4.455261727853665), (13838, 4.453647081778217), (24768, 4.452234836156871), (10477, 4.451882274540144), (21412, 4.45048165075406), (9184, 4.444870371322268), (25642, 4.444361206713513), (20476, 4.443032999372244), (22911, 4.442110061266872)]"
3991009 ,"[(17701, 4.84186996213598), (16526, 4.834618632786121), (21174, 4.807235275923309), (21015, 4.798558194071994), (22304, 4.79750686711222), (24421, 4.792512249554291), (21052, 4.78643764120488), (18027, 4.784380480195878), (22967, 4.781544370149977), (21601, 4.7750674686581265), (13838, 4.773452822582679), (24768, 4.7720405769613325), (10477, 4.771688015344606), (21412, 4.770287391558522), (9184, 4.76467611212673), (25642, 4.764166947517975), (22911, 4.761915802071334), (7364, 4.76148737710804), (16794, 4.758824126549725), (24952, 4.755230171647374)]"
747340  ,"[(17701, 4.672155536356914), (16526, 4.664904207007055), (14939, 4.6531185847693886), (21174, 4.637520850144242), (21015, 4.628843768292928), (22304, 4.6277924413331535), (24421, 4.622797823775225), (21052, 4.6167232154258135), (18027, 4.614666054416812), (22967, 4.6118299443709105), (9959, 4.607022911414202), (21601, 4.60535304287906), (13838, 4.603738396803613), (24768, 4.602326151182266), (10477, 4.60197358956554), (21412, 4.600572965779456), (9184, 4.594961686347664), (25642, 4.5944525217389085), (20476, 4.59312431439764), (22911, 4.592201376292268)]"
2375574 ,"[(17701, 4.81517361894126), (16526, 4.807922289591401), (14939, 4.796136667353735), (21174, 4.7805389327285885), (21015, 4.771861850877274), (22304, 4.7708105239175), (24421, 4.765815906359571), (21052, 4.75974129801016), (18027, 4.757684137001158), (22967, 4.754848026955257), (9959, 4.750040993998548), (21601, 4.7483711254634065), (13838, 4.746756479387959), (24768, 4.7453442337666125), (10477, 4.744991672149886), (21412, 4.743591048363802), (9184, 4.73797976893201), (25642, 4.737470604323255), (20476, 4.736142396981986), (22911, 4.735219458876614)]"
991088  ,"[(17701, 4.61401417534686), (16526, 4.606762845997001), (14939, 4.594977223759335), (21174, 4.579379489134189), (21015, 4.570702407282873), (22304, 4.5696510803231), (24421, 4.564656462765171), (21052, 4.55858185441576), (18027, 4.556524693406758), (22967, 4.553688583360857), (9959, 4.548881550404148), (21601, 4.5472116818690065), (13838, 4.545597035793559), (24768, 4.5441847901722126), (10477, 4.543832228555486), (21412, 4.542431604769402), (9184, 4.53682032533761), (25642, 4.536311160728855), (20476, 4.534982953387586), (22911, 4.534060015282214)]"
1397951 ,"[(14939, 5), (17701, 5), (16526, 5), (21174, 4.9916209518558885), (21015, 4.982943870004574), (22304, 4.9818925430448), (24421, 4.976897925486871), (21052, 4.97082331713746), (18027, 4.968766156128458), (22967, 4.965930046082557), (9959, 4.961123013125848), (21601, 4.959453144590706), (13838, 4.957838498515259), (24768, 4.9564262528939125), (10477, 4.956073691277186), (21412, 4.954673067491102), (9184, 4.94906178805931), (25642, 4.948552623450555), (20476, 4.947224416109286), (22911, 4.946301478003914)]"
415567  ,"[(17691, 5), (9959, 5), (26819, 5), (24340, 5), (25502, 5), (25642, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (8818, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (16409, 5), (10477, 5)]"
963417  ,"[(17701, 4.604547950820664), (16526, 4.5972966214708055), (14939, 4.585510999233139), (21174, 4.569913264607993), (21015, 4.561236182756678), (22304, 4.560184855796904), (24421, 4.555190238238976), (21052, 4.549115629889564), (18027, 4.547058468880563), (22967, 4.544222358834661), (9959, 4.539415325877952), (21601, 4.537745457342811), (13838, 4.5361308112673635), (24768, 4.534718565646017), (21412, 4.532965380243207), (9184, 4.527354100811414), (25642, 4.526844936202659), (20476, 4.5255167288613904), (22911, 4.524593790756018), (7364, 4.524165365792724)]"
361272  ,"[(17701, 4.704988404616552), (16526, 4.697737075266693), (14939, 4.685951453029027), (21174, 4.670353718403881), (21015, 4.661676636552565), (22304, 4.660625309592792), (24421, 4.655630692034864), (21052, 4.649556083685452), (18027, 4.6474989226764505), (22967, 4.644662812630549), (9959, 4.63985577967384), (21601, 4.638185911138699), (13838, 4.636571265063251), (24768, 4.635159019441905), (10477, 4.634806457825178), (21412, 4.6334058340390945), (9184, 4.627794554607302), (25642, 4.627285389998547), (22911, 4.625034244551906), (7364, 4.624605819588612)]"
